Data,Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Status,Anomalia,Unnamed: 10,Humidade,Temperatura,Media,Cogumelo
09/05/2025 20:48:05,00:02:14,46.622008,184.997916,18.756837,-282.116234,-77.504665,-28.945506,-1,0.0,0.0,0.0,0.0,-23.03160733333334,0
09/05/2025 20:48:06,00:02:15,42.170286,173.505396,14.938414,514.183193,-78.957528,-30.230731,-1,0.0,0.0,0.0,0.0,105.93483833333333,0
09/05/2025 20:48:07,00:02:16,48.819929,172.834843,15.888363,494.625419,-79.814345,-29.038638,-1,0.0,0.0,0.0,0.0,103.88592850000002,0
09/05/2025 20:48:08,00:02:17,56.941062,171.717256,16.689301,471.025705,-80.801547,-30.044466,-1,0.0,0.0,0.0,0.0,100.92121850000001,0
09/05/2025 20:48:09,00:02:18,68.824738,170.469284,18.21667,457.707793,-80.615282,-30.584633,-1,0.0,0.0,0.0,0.0,100.66976166666666,0
09/05/2025 20:48:10,00:02:19,79.851598,169.984996,17.3226,438.652933,-79.441816,-31.515956,-1,0.0,0.0,0.0,0.0,99.14239250000001,0
09/05/2025 20:48:11,00:02:20,71.506947,172.816217,15.478581,468.809158,-80.112368,-29.578805,-1,0.0,0.0,0.0,0.0,103.15328833333332,0
09/05/2025 20:48:12,00:02:21,55.767596,170.022249,14.584512,493.526459,-78.547746,-30.789524,-1,0.0,0.0,0.0,0.0,104.09392433333333,0
09/05/2025 20:48:13,00:02:22,71.506947,168.23411,12.293458,515.263528,-77.076256,-30.901283,-1,0.0,0.0,0.0,0.0,109.88675066666666,0
09/05/2025 20:48:14,00:02:23,87.860972,167.265534,9.406358,542.309135,-75.921416,-33.192337,-1,0.0,0.0,0.0,0.0,116.288041,0
09/05/2025 20:48:15,00:02:24,94.715506,176.467001,15.124679,-270.083547,-74.11465,-32.056123,-1,0.0,0.0,0.0,0.0,-14.991189,0
09/05/2025 20:48:16,00:02:25,76.629221,177.491456,13.262033,-261.14285,-73.965639,-30.845404,-1,0.0,0.0,0.0,0.0,-16.428530500000004,0
09/05/2025 20:48:17,00:02:26,66.179782,178.795308,12.032688,-253.487378,-72.848052,-30.193478,-1,0.0,0.0,0.0,0.0,-16.586854999999996,0
09/05/2025 20:48:18,00:02:27,68.247318,179.912895,10.635704,-238.250941,-72.922558,-28.070062,-1,0.0,0.0,0.0,0.0,-13.40794066666667,0
09/05/2025 20:48:19,00:02:28,70.054084,171.270221,8.102506,219.62449,-73.798001,-29.783696,-1,0.0,0.0,0.0,0.0,60.91160066666666,0
09/05/2025 20:48:20,00:02:29,60.424209,171.530992,6.835908,188.425183,-76.070428,-27.66028,-1,0.0,0.0,0.0,0.0,53.914263999999996,0
09/05/2025 20:48:21,00:02:30,65.881759,172.201544,5.085021,152.103603,-74.878335,-25.313348,-1,0.0,0.0,0.0,0.0,49.18004066666666,0
09/05/2025 20:48:22,00:02:31,57.648867,171.680003,5.7742,117.383897,-73.704869,-27.474016,-1,0.0,0.0,0.0,0.0,41.884680333333336,0
09/05/2025 20:48:23,00:02:32,49.825758,171.680003,5.7742,80.391765,-71.488321,-29.001385,-1,0.0,0.0,0.0,0.0,34.53033666666668,0
09/05/2025 20:48:24,00:02:33,34.980476,167.768449,1.322478,683.423132,-71.730465,-27.511269,-1,0.0,0.0,0.0,0.0,131.37546683333335,0
09/05/2025 20:48:25,00:02:34,25.704503,169.016421,2.812594,690.724701,-70.12859,-28.55435,-1,0.0,0.0,0.0,0.0,131.59587983333333,0
09/05/2025 20:48:26,00:02:35,18.812716,170.525163,3.892928,696.517527,-68.6571,-29.113144,-1,0.0,0.0,0.0,0.0,131.99634833333332,0
09/05/2025 20:48:27,00:02:36,11.604279,170.674175,4.470348,697.467476,-67.483634,-26.56132,-1,0.0,0.0,0.0,0.0,131.69522066666664,0
09/05/2025 20:48:28,00:02:37,12.535602,182.334334,8.884817,-0.335276,-65.546483,-24.940819,-1,0.0,0.0,0.0,0.0,18.82202916666667,0
09/05/2025 20:48:29,00:02:38,6.817281,181.179494,8.884817,23.972243,-63.832849,-24.791807,-1,0.0,0.0,0.0,0.0,22.038196499999998,0
09/05/2025 20:48:30,00:02:39,2.458692,180.173665,8.512288,61.411411,-62.640756,-25.480986,-1,0.0,0.0,0.0,0.0,27.405719,0
09/05/2025 20:48:31,00:02:40,-1.192093,177.826732,8.586794,81.93776,-61.523169,-27.250499,-1,0.0,0.0,0.0,0.0,29.73092083333333,0
09/05/2025 20:48:32,00:02:41,5.830079,175.870955,11.324883,-169.947743,-59.530139,-26.728958,-1,0.0,0.0,0.0,0.0,-10.53015383333333,0
09/05/2025 20:48:33,00:02:42,7.003546,174.00831,12.367964,-191.833824,-58.31942,-27.250499,-1,0.0,0.0,0.0,0.0,-14.003987166666667,0
09/05/2025 20:48:34,00:02:43,7.878989,172.53682,13.85808,-216.811895,-56.959689,-28.274953,-1,0.0,0.0,0.0,0.0,-17.962107999999997,0
09/05/2025 20:48:35,00:02:44,8.381903,171.102583,14.416873,-238.511711,-49.788505,-27.678907,-1,0.0,0.0,0.0,0.0,-20.346293999999997,0
09/05/2025 20:48:36,00:02:45,6.742775,170.655549,14.845282,-255.10788,-51.129609,-27.734786,-1,0.0,0.0,0.0,0.0,-23.62144483333333,0
09/05/2025 20:48:37,00:02:46,-3.241003,162.19914,9.667128,571.869314,-52.787364,-27.790666,-1,0.0,0.0,0.0,0.0,109.9860915,0
09/05/2025 20:48:38,00:02:47,-1.192093,159.014016,10.952353,538.844615,-53.849071,-28.330833,-1,0.0,0.0,0.0,0.0,104.23983116666666,0
09/05/2025 20:48:39,00:02:48,-0.689179,157.561153,11.306256,502.150506,-54.892153,-27.883798,-1,0.0,0.0,0.0,0.0,97.92546416666666,0
