Data,Timestamp,Channel 1 - Vermelho-Branco Ave. (?V),Channel 2 - Amarelo-Branco Ave. (?V),Channel 3 - Vermelho-Preto Ave. (?V),Channel 4 - Amarelo-Preto Ave. (?V),Channe 5 - Azul-Branco Ave. (?V),Channel 6 - Azul-Preto Ave. (?V),Status,Anomalia,,Humidade,Temperatura
09/05/2025 22:32:04,01:46:13,-87.488443,35.688281,-14.398247,191.777945,7.543713,50.310045,-1,,,,
09/05/2025 22:32:05,01:46:14,-87.581575,33.546239,-16.558915,402.387232,7.059425,49.192458,-1,,,,
09/05/2025 22:32:06,01:46:15,-87.320805,35.054982,-17.806888,566.896051,7.376075,48.689544,-1,,,,
09/05/2025 22:32:07,01:46:16,-78.752637,44.312328,-14.230609,-215.154141,7.729977,48.801303,-1,,,,
09/05/2025 22:32:08,01:46:17,-80.261379,40.922314,-15.515834,-50.067902,7.599592,48.764050,-1,,,,
09/05/2025 22:32:09,01:46:18,-83.111227,35.967678,-16.521662,153.053552,7.934868,48.633665,-1,,,,
09/05/2025 22:32:10,01:46:19,-84.321946,31.422824,-17.862767,356.044620,8.009374,47.571957,-1,,,,
09/05/2025 22:32:11,01:46:20,-75.474381,37.159771,-12.088567,-332.705677,8.400530,46.994537,-1,,,,
09/05/2025 22:32:12,01:46:21,-76.778233,36.861748,-12.237579,-244.081020,8.456409,47.236681,-1,,,,
09/05/2025 22:32:13,01:46:22,-79.069287,35.706908,-12.982637,-63.106418,8.065253,47.478825,-1,,,,
09/05/2025 22:32:14,01:46:23,-80.913305,32.223761,-13.876706,183.936208,7.785857,47.404319,-1,,,,
09/05/2025 22:32:15,01:46:24,-73.127449,35.017729,-9.369105,-341.590494,9.015203,46.528876,-1,,,,
09/05/2025 22:32:16,01:46:25,-74.151903,34.384429,-9.760261,-299.718231,8.307397,46.472996,-1,,,,
09/05/2025 22:32:17,01:46:26,-75.902790,36.694109,-11.883676,-124.089420,8.046627,46.901405,-1,,,,
09/05/2025 22:32:18,01:46:27,-77.951699,35.613775,-13.764948,125.952065,7.692724,46.584755,-1,,,,
09/05/2025 22:32:19,01:46:28,-80.727041,32.130629,-15.068799,374.615192,8.102506,45.895576,-1,,,,
09/05/2025 22:32:20,01:46:29,-71.972609,37.476420,-10.523945,-325.255096,9.071082,45.280904,-1,,,,
09/05/2025 22:32:21,01:46:30,-73.220581,34.701079,-11.827797,-217.780471,8.102506,46.323985,-1,,,,
09/05/2025 22:32:22,01:46:31,-75.791031,31.758100,-12.796372,-42.207539,7.674098,45.839697,-1,,,,
09/05/2025 22:32:23,01:46:32,-77.188015,27.045608,-14.919788,147.819519,8.046627,45.932829,-1,,,,
09/05/2025 22:32:24,01:46:33,-69.942325,31.609088,-10.840595,-326.111913,8.624047,44.256449,-1,,,,
09/05/2025 22:32:25,01:46:34,-70.091337,32.000244,-11.324883,-345.576555,7.394701,44.796616,-1,,,,
09/05/2025 22:32:26,01:46:35,-70.948154,31.627715,-11.175871,-313.576311,2.291054,44.852495,-1,,,,
09/05/2025 22:32:27,01:46:36,-72.214752,31.515956,-11.622906,-249.203295,0.894070,44.796616,-1,,,,
09/05/2025 22:32:28,01:46:37,-71.376562,23.506582,-11.678785,11.473894,2.589077,42.468309,-1,,,,
09/05/2025 22:32:29,01:46:38,-70.109963,25.574118,-11.660159,-95.386058,2.253801,42.263418,-1,,,,
09/05/2025 22:32:30,01:46:39,-69.867820,27.325004,-11.008233,-194.124877,1.341105,42.393804,-1,,,,
09/05/2025 22:32:31,01:46:40,-68.359077,28.572977,-10.952353,-266.581774,0.633299,33.453107,-1,,,,
09/05/2025 22:32:32,01:46:41,-69.346279,29.224902,-10.095537,-316.835940,0.055879,31.013042,-1,,,,
09/05/2025 22:32:33,01:46:42,-76.070428,17.974526,-14.267862,475.514680,-0.298023,29.671937,-1,,,,
09/05/2025 22:32:34,01:46:43,-75.455755,18.384308,-11.939555,389.106572,-0.931323,29.671937,-1,,,,
09/05/2025 22:32:35,01:46:44,-74.729323,19.855797,-10.300428,283.531845,-0.894070,30.808151,-1,,,,
09/05/2025 22:32:36,01:46:45,-74.580312,22.519380,-9.201467,171.009451,-1.341105,31.813979,-1,,,,
09/05/2025 22:32:37,01:46:46,-81.695616,20.600855,-12.312084,606.440008,-2.719462,33.807009,-1,,,,
09/05/2025 22:32:38,01:46:47,-82.403421,19.669533,-11.306256,640.563667,-2.868474,34.607947,-1,,,,
09/05/2025 22:32:39,01:46:48,-82.347542,18.365681,-11.026859,643.134117,-3.110617,35.203993,-1,,,,
09/05/2025 22:32:40,01:46:49,-82.347542,18.104911,-9.108335,611.431897,-2.589077,35.483390,-1,,,,
09/05/2025 22:32:41,01:46:50,-81.472099,27.418137,-7.543713,172.946602,-3.632158,38.053840,-1,,,,
09/05/2025 22:32:42,01:46:51,-83.800405,25.629997,-8.232892,323.019922,-3.986061,38.184226,-1,,,,
09/05/2025 22:32:43,01:46:52,-84.955245,24.382025,-12.628734,458.974391,-4.097819,38.500875,-1,,,,
09/05/2025 22:32:44,01:46:53,-86.352229,24.028122,-12.330711,569.391996,-4.302710,38.761646,-1,,,,
09/05/2025 22:32:45,01:46:54,-86.426735,22.798777,-11.399388,633.187592,-4.563481,38.351864,-1,,,,
09/05/2025 22:32:46,01:46:55,-80.224127,34.067780,-6.891787,-105.816871,-4.004687,39.916486,-1,,,,
09/05/2025 22:32:47,01:46:56,-80.503523,32.149255,-7.115304,44.200569,-3.408641,40.549785,-1,,,,
09/05/2025 22:32:48,01:46:57,-81.863254,30.715019,-8.419156,204.350799,-2.849847,40.698797,-1,,,,
09/05/2025 22:32:49,01:46:58,-83.111227,28.964132,-10.691583,363.551080,-2.197921,41.276217,-1,,,,
09/05/2025 22:32:50,01:46:59,-73.947012,35.986304,-6.202608,-339.914113,-1.378357,40.996820,-1,,,,
09/05/2025 22:32:51,01:47:00,-75.101852,37.159771,-8.530915,-294.391066,-0.745058,41.592866,-1,,,,
09/05/2025 22:32:52,01:47:01,-75.902790,36.787242,-10.468066,-208.038837,-0.428408,42.151660,-1,,,,
09/05/2025 22:32:53,01:47:02,-77.467412,35.949051,-12.125820,-74.077398,0.614673,43.716282,-1,,,,
09/05/2025 22:32:54,01:47:03,-72.401017,32.987446,-10.337681,-200.495124,2.551824,41.592866,-1,,,,
09/05/2025 22:32:55,01:47:04,-71.860850,32.912940,-11.138618,-293.906778,2.998859,41.797757,-1,,,,
09/05/2025 22:32:56,01:47:05,-73.108822,36.284328,-11.771917,-339.951366,3.390014,42.282045,-1,,,,
09/05/2025 22:32:57,01:47:06,-74.319541,38.575381,-12.274832,-333.096832,3.315508,43.977052,-1,,,,
09/05/2025 22:32:58,01:47:07,-75.660646,38.705766,-13.168901,-273.510814,3.110617,44.610351,-1,,,,
09/05/2025 22:32:59,01:47:08,-75.716525,30.230731,-13.392419,42.654574,4.190952,42.114407,-1,,,,
09/05/2025 22:33:00,01:47:09,-74.617565,32.782555,-11.883676,-106.580555,3.818423,42.710453,-1,,,,
09/05/2025 22:33:01,01:47:10,-73.947012,34.887344,-9.573996,-233.408064,4.041940,43.455511,-1,,,,
09/05/2025 22:33:02,01:47:11,-74.561685,36.656857,-8.586794,-311.303884,3.390014,43.865293,-1,,,,
09/05/2025 22:33:03,01:47:12,-80.894679,25.369227,-12.349337,458.285213,3.632158,42.729080,-1,,,,
09/05/2025 22:33:04,01:47:13,-79.814345,26.728958,-9.890646,304.467976,3.911555,42.468309,-1,,,,
09/05/2025 22:33:05,01:47:14,-78.100711,28.852373,-7.972121,120.624900,3.688037,42.971224,-1,,,,
09/05/2025 22:33:06,01:47:15,-76.778233,30.957162,-6.332994,-62.398612,3.054738,44.144690,-1,,,,
09/05/2025 22:33:07,01:47:16,-85.923821,23.469329,-10.989606,631.306320,2.011657,44.796616,-1,,,,
09/05/2025 22:33:08,01:47:17,-84.582716,22.966415,-9.611249,562.742352,1.993030,44.330955,-1,,,,
09/05/2025 22:33:09,01:47:18,-82.869083,24.363399,-8.083880,412.669033,2.384186,44.740736,-1,,,,
09/05/2025 22:33:10,01:47:19,-81.453472,27.641654,-6.873161,225.044787,2.849847,45.094639,-1,,,,
09/05/2025 22:33:11,01:47:20,-80.224127,30.007213,-6.314367,24.158508,2.570450,45.280904,-1,,,,
09/05/2025 22:33:12,01:47:21,-88.047236,24.847686,-10.579824,652.223825,1.545995,46.640635,-1,,,,
09/05/2025 22:33:13,01:47:22,-87.004155,24.158508,-10.635704,610.835850,2.495944,46.379864,-1,,,,
09/05/2025 22:33:14,01:47:23,-85.718930,24.493784,-9.946525,500.194728,3.539026,45.839697,-1,,,,
09/05/2025 22:33:15,01:47:24,-83.316118,26.654452,-10.468066,347.569585,5.234033,45.280904,-1,,,,
09/05/2025 22:33:16,01:47:25,-89.034438,28.759241,-14.510006,546.686351,3.930181,46.994537,-1,,,,
09/05/2025 22:33:17,01:47:26,-89.108944,27.585775,-16.652048,631.436706,5.904585,46.659261,-1,,,,
09/05/2025 22:33:18,01:47:27,-87.451190,27.194619,-17.751008,653.080642,7.543713,46.305358,-1,,,,
09/05/2025 22:33:19,01:47:28,-85.104257,27.157366,-18.570572,607.389957,8.568168,46.063215,-1,,,,
09/05/2025 22:33:20,01:47:29,-86.016953,26.728958,-18.533319,502.727926,9.927899,45.541674,-1,,,,
09/05/2025 22:33:21,01:47:30,-87.618828,32.316893,-20.582229,412.743539,9.443611,48.242509,-1,,,,
09/05/2025 22:33:22,01:47:31,-87.562948,29.113144,-22.836030,561.885536,10.486692,47.702342,-1,,,,
09/05/2025 22:33:23,01:47:32,-87.339431,27.883798,-22.947788,647.120178,11.883676,46.584755,-1,,,,
09/05/2025 22:33:24,01:47:33,-85.998327,27.325004,-22.985041,635.664910,12.516975,46.491623,-1,,,,
09/05/2025 22:33:25,01:47:34,-84.284693,36.861748,-21.643937,193.770975,12.256205,48.205256,-1,,,,
09/05/2025 22:33:26,01:47:35,-85.588545,32.819808,-22.612512,426.489860,12.814999,47.478825,-1,,,,
09/05/2025 22:33:27,01:47:36,-87.022781,29.932708,-22.221357,593.271106,13.466924,47.329813,-1,,,,
09/05/2025 22:33:28,01:47:37,-88.065863,28.423965,-22.463500,653.862953,13.709068,45.802444,-1,,,,
09/05/2025 22:33:29,01:47:38,-82.775950,38.407743,-20.805746,40.121377,13.317913,47.292560,-1,,,,
09/05/2025 22:33:30,01:47:39,-83.204359,35.278499,-22.891909,291.932374,13.466924,47.441572,-1,,,,
09/05/2025 22:33:31,01:47:40,-82.850456,32.894313,-24.642795,490.583479,12.982637,47.162175,-1,,,,
09/05/2025 22:33:32,01:47:41,-83.092600,30.975789,-26.002526,617.112964,13.504177,46.454370,-1,,,,
09/05/2025 22:33:33,01:47:42,-81.900507,29.969960,-26.393682,652.484596,13.913959,45.299530,-1,,,,
09/05/2025 22:33:34,01:47:43,-77.877194,40.438026,-23.860484,64.764172,12.814999,47.329813,-1,,,,
09/05/2025 22:33:35,01:47:44,-79.367310,38.798898,-25.313348,281.315297,12.461096,47.646463,-1,,,,
09/05/2025 22:33:36,01:47:45,-80.503523,36.153942,-25.462359,474.788249,12.367964,47.329813,-1,,,,
09/05/2025 22:33:37,01:47:46,-80.596656,33.006072,-26.132911,606.160611,12.461096,47.348440,-1,,,,
09/05/2025 22:33:38,01:47:47,-73.984265,43.120235,-21.755695,-143.907964,11.883676,47.963113,-1,,,,
09/05/2025 22:33:39,01:47:48,-76.219440,41.034073,-22.668391,57.909638,11.548400,48.354268,-1,,,,
09/05/2025 22:33:40,01:47:49,-78.752637,37.495047,-22.798777,278.186053,10.710210,47.311187,-1,,,,
09/05/2025 22:33:41,01:47:50,-80.354512,33.602118,-23.115426,488.646328,10.617077,46.659261,-1,,,,
09/05/2025 22:33:42,01:47:51,-72.754920,41.797757,-17.490238,-272.672623,10.449439,47.143549,-1,,,,
09/05/2025 22:33:43,01:47:52,-74.654818,40.363520,-18.235296,-99.614263,8.996576,47.739595,-1,,,,
09/05/2025 22:33:44,01:47:53,-76.778233,37.718564,-19.203871,130.999833,8.456409,48.074871,-1,,,,
09/05/2025 22:33:45,01:47:54,-79.069287,34.868717,-19.632280,365.730375,8.046627,47.367066,-1,,,,
09/05/2025 22:33:46,01:47:55,-79.721212,31.795353,-19.818544,545.922667,8.046627,46.864152,-1,,,,
09/05/2025 22:33:47,01:47:56,-71.916729,42.170286,-15.087426,-227.745622,8.009374,47.925860,-1,,,,
09/05/2025 22:33:48,01:47:57,-74.319541,40.531158,-15.143305,-65.956265,7.972121,47.292560,-1,,,,
09/05/2025 22:33:49,01:47:58,-76.591969,37.997961,-15.534461,127.404928,7.692724,47.665089,-1,,,,
09/05/2025 22:33:50,01:47:59,-78.566372,35.334378,-15.646219,323.075801,7.804483,47.907233,-1,,,,
09/05/2025 22:33:51,01:48:00,-69.476664,40.736049,-9.741634,-356.584787,8.717179,46.752393,-1,,,,
09/05/2025 22:33:52,01:48:01,-70.706010,41.294843,-9.220093,-299.047679,8.698553,47.441572,-1,,,,
09/05/2025 22:33:53,01:48:02,-71.991235,40.661544,-9.816140,-216.923654,9.275973,47.720969,-1,,,,
09/05/2025 22:33:54,01:48:03,-73.239207,39.488077,-10.021031,-113.528222,9.890646,48.093498,-1,,,,
09/05/2025 22:33:55,01:48:04,-69.029629,35.483390,-7.487833,-135.861337,11.511147,46.230853,-1,,,,
09/05/2025 22:33:56,01:48:05,-69.215894,37.234277,-6.705523,-211.354345,12.181699,46.361238,-1,,,,
09/05/2025 22:33:57,01:48:06,-69.048256,38.929284,-5.699694,-267.773867,12.423843,46.752393,-1,,,,
09/05/2025 22:33:58,01:48:07,-69.998205,40.419400,-5.457550,-303.667039,12.982637,46.212226,-1,,,,
09/05/2025 22:33:59,01:48:08,-70.538372,41.406602,-5.196780,-327.993184,13.392419,46.547502,-1,,,,
09/05/2025 22:34:00,01:48:09,-77.988952,30.212104,-8.866191,440.049917,13.969839,45.355409,-1,,,,
09/05/2025 22:34:01,01:48:10,-77.243894,30.007213,-9.573996,379.215926,14.193356,45.485795,-1,,,,
09/05/2025 22:34:02,01:48:11,-76.778233,31.217933,-10.244548,295.378268,14.286488,45.727938,-1,,,,
09/05/2025 22:34:03,01:48:12,-75.623393,32.484531,-10.691583,202.599913,14.193356,45.169145,-1,,,,
09/05/2025 22:34:04,01:48:13,-82.645565,30.640513,-15.757978,595.971942,12.870878,47.422945,-1,,,,
09/05/2025 22:34:05,01:48:14,-83.185732,29.951334,-17.136335,634.137541,13.262033,46.640635,-1,,,,
09/05/2025 22:34:06,01:48:15,-82.366168,29.131770,-17.695129,650.659204,12.405217,46.081841,-1,,,,
09/05/2025 22:34:07,01:48:16,-81.900507,28.572977,-18.086284,641.308725,12.721866,45.951456,-1,,,,
09/05/2025 22:34:08,01:48:17,-79.758465,38.929284,-16.335398,103.786588,12.069941,48.186630,-1,,,,
09/05/2025 22:34:09,01:48:18,-82.422048,36.805868,-18.142164,243.075192,11.343509,47.944486,-1,,,,
09/05/2025 22:34:10,01:48:19,-83.893538,34.719706,-18.868595,375.155360,10.915101,47.609210,-1,,,,
09/05/2025 22:34:11,01:48:20,-83.930790,32.819808,-19.073486,502.280891,11.492521,47.069043,-1,,,,
09/05/2025 22:34:12,01:48:21,-85.122883,30.081719,-20.470470,598.635525,11.119992,46.417117,-1,,,,
09/05/2025 22:34:13,01:48:22,-77.951699,41.127205,-15.832484,-201.016665,11.492521,47.776848,-1,,,,
09/05/2025 22:34:14,01:48:23,-79.646707,39.692968,-16.931444,-38.146973,11.138618,48.242509,-1,,,,
09/05/2025 22:34:15,01:48:24,-81.434846,38.240105,-18.626451,144.466758,11.269003,48.261136,-1,,,,
09/05/2025 22:34:16,01:48:25,-82.291663,34.943223,-19.688159,331.532210,11.306256,48.521906,-1,,,,
09/05/2025 22:34:17,01:48:26,-74.245036,41.071326,-14.360994,-339.578837,12.330711,47.907233,-1,,,,
09/05/2025 22:34:18,01:48:27,-74.524432,41.574240,-14.565885,-277.869403,12.051314,48.317015,-1,,,,
09/05/2025 22:34:19,01:48:28,-75.455755,40.847808,-15.590340,-154.171139,11.827797,47.832727,-1,,,,
09/05/2025 22:34:20,01:48:29,-78.622252,38.892031,-16.018748,10.617077,11.827797,47.907233,-1,,,,
09/05/2025 22:34:21,01:48:30,-80.559403,36.228448,-17.136335,194.199383,11.920929,48.074871,-1,,,,
09/05/2025 22:34:22,01:48:31,-72.363764,39.264560,-12.759119,-345.241278,12.516975,46.603382,-1,,,,
09/05/2025 22:34:23,01:48:32,-74.710697,39.543957,-14.007092,-330.861658,12.274832,47.311187,-1,,,,
09/05/2025 22:34:24,01:48:33,-75.381249,39.618462,-15.031546,-265.147537,11.865050,47.087669,-1,,,,
09/05/2025 22:34:25,01:48:34,-77.281147,38.985163,-16.205013,-142.268836,11.324883,48.056245,-1,,,,
09/05/2025 22:34:26,01:48:35,-73.499978,34.309924,-15.739352,-145.658851,12.852252,45.560300,-1,,,,
09/05/2025 22:34:27,01:48:36,-71.786344,36.172569,-14.789402,-263.024122,12.405217,46.119094,-1,,,,
09/05/2025 22:34:28,01:48:37,-71.767718,38.314611,-15.478581,-330.880284,11.343509,46.584755,-1,,,,
09/05/2025 22:34:29,01:48:38,-72.121620,40.493906,-15.646219,-337.045640,10.970980,46.361238,-1,,,,
09/05/2025 22:34:30,01:48:39,-74.766576,29.895455,-18.160790,218.637288,11.418015,44.256449,-1,,,,
09/05/2025 22:34:31,01:48:40,-73.350966,32.223761,-16.205013,41.648746,10.896474,44.200569,-1,,,,
09/05/2025 22:34:32,01:48:41,-72.401017,34.309924,-15.292317,-129.509717,10.579824,44.405460,-1,,,,
09/05/2025 22:34:33,01:48:42,-72.922558,36.880374,-13.150275,-262.316316,10.523945,45.038760,-1,,,,
09/05/2025 22:34:34,01:48:43,-72.587281,38.240105,-11.827797,-333.748758,9.816140,45.504421,-1,,,,
09/05/2025 22:34:35,01:48:44,-77.951699,27.492642,-14.416873,360.235572,10.449439,44.181943,-1,,,,
09/05/2025 22:34:36,01:48:45,-74.934214,29.150397,-12.181699,173.542649,10.579824,43.548644,-1,,,,
09/05/2025 22:34:37,01:48:46,-73.239207,31.497329,-9.629875,-25.611371,10.617077,44.200569,-1,,,,
09/05/2025 22:34:38,01:48:47,-72.028488,33.490360,-7.785857,-198.688358,10.821968,44.498593,-1,,,,
09/05/2025 22:34:39,01:48:48,-80.596656,23.394823,-11.511147,576.917082,10.132790,44.275075,-1,,,,
09/05/2025 22:34:40,01:48:49,-78.659505,23.674220,-9.499490,434.406102,10.095537,44.088811,-1,,,,
09/05/2025 22:34:41,01:48:50,-76.238066,26.151538,-7.394701,240.765512,10.263175,43.753535,-1,,,,
09/05/2025 22:34:42,01:48:51,-73.518604,28.107315,-5.494803,30.640513,10.505319,43.865293,-1,,,,
09/05/2025 22:34:43,01:48:52,-82.254410,22.985041,-9.741634,651.609153,9.685755,44.815242,-1,,,,
09/05/2025 22:34:44,01:48:53,-80.969185,21.625310,-10.021031,605.732203,10.132790,44.368207,-1,,,,
09/05/2025 22:34:45,01:48:54,-80.484897,22.333115,-9.406358,497.847795,10.468066,43.809414,-1,,,,
09/05/2025 22:34:46,01:48:55,-77.951699,23.357570,-8.661300,347.439200,10.523945,43.977052,-1,,,,
09/05/2025 22:34:47,01:48:56,-75.921416,25.164336,-7.580966,167.582184,10.896474,43.939799,-1,,,,
09/05/2025 22:34:48,01:48:57,-82.571059,23.096800,-12.386590,620.596111,9.350479,45.280904,-1,,,,
09/05/2025 22:34:49,01:48:58,-81.676990,20.060688,-12.423843,648.181885,9.462237,44.200569,-1,,,,
09/05/2025 22:34:50,01:48:59,-80.857426,18.142164,-12.479722,617.709011,9.406358,43.511391,-1,,,,
09/05/2025 22:34:51,01:49:00,-78.883022,17.695129,-12.572855,549.629331,9.760261,42.859465,-1,,,,
09/05/2025 22:34:52,01:49:01,-79.702586,24.512410,-12.032688,307.224691,7.897615,44.666231,-1,,,,
09/05/2025 22:34:53,01:49:02,-81.527978,22.239983,-14.007092,448.133796,7.115304,41.965395,-1,,,,
09/05/2025 22:34:54,01:49:03,-83.129853,19.837171,-15.161932,541.135669,6.519258,41.499734,-1,,,,
09/05/2025 22:34:55,01:49:04,-81.416219,18.291175,-15.739352,616.423786,6.575137,41.704625,-1,,,,
09/05/2025 22:34:56,01:49:05,-73.183328,29.746443,-11.585653,-154.115260,5.643815,42.431056,-1,,,,
09/05/2025 22:34:57,01:49:06,-73.593110,28.721988,-12.274832,-37.271529,4.898757,43.231994,-1,,,,
09/05/2025 22:34:58,01:49:07,-75.343996,27.790666,-13.411045,135.824084,4.936010,43.101609,-1,,,,
09/05/2025 22:34:59,01:49:08,-76.014549,26.859343,-13.988465,298.656523,4.302710,43.157488,-1,,,,
09/05/2025 22:35:00,01:49:09,-77.206641,23.711473,-15.515834,451.374799,4.637986,42.449683,-1,,,,
09/05/2025 22:35:01,01:49:10,-68.452209,32.056123,-10.579824,-311.974436,5.234033,42.356551,-1,,,,
09/05/2025 22:35:02,01:49:11,-70.910901,31.832606,-12.777746,-209.249556,4.973263,42.561442,-1,,,,
09/05/2025 22:35:03,01:49:12,-73.015690,31.292439,-14.211982,-58.226287,5.085021,43.343753,-1,,,,
09/05/2025 22:35:04,01:49:13,-75.064600,29.578805,-15.813857,133.160502,5.569309,43.138862,-1,,,,
09/05/2025 22:35:05,01:49:14,-68.563968,32.465905,-12.069941,-325.106084,6.780028,41.611493,-1,,,,
09/05/2025 22:35:06,01:49:15,-69.290400,33.844262,-13.113022,-361.334532,7.264316,42.654574,-1,,,,
09/05/2025 22:35:07,01:49:16,-70.128590,33.266842,-14.286488,-277.888030,7.227063,42.803586,-1,,,,
09/05/2025 22:35:08,01:49:17,-71.898103,31.702220,-15.553087,-135.190785,7.171184,43.511391,-1,,,,
09/05/2025 22:35:09,01:49:18,-67.465007,27.623028,-14.100224,-167.880207,8.214265,40.885061,-1,,,,
09/05/2025 22:35:10,01:49:19,-67.278743,29.429793,-13.150275,-296.253711,8.288771,42.021275,-1,,,,
09/05/2025 22:35:11,01:49:20,-67.315996,31.031668,-12.777746,-341.925770,7.655472,42.784959,-1,,,,
09/05/2025 22:35:12,01:49:21,-68.806112,31.571835,-13.560057,-292.994082,6.873161,43.381006,-1,,,,
09/05/2025 22:35:13,01:49:22,-72.326511,48.372895,-14.770776,-147.800893,5.755574,43.604523,-1,,,,
09/05/2025 22:35:14,01:49:23,-68.955123,42.039901,-12.647361,-165.421516,7.022172,41.630119,-1,,,,
09/05/2025 22:35:15,01:49:24,-68.806112,42.188913,-12.703240,-300.724059,6.947666,42.058527,-1,,,,
09/05/2025 22:35:16,01:49:25,-70.836395,41.760504,-13.448298,-335.890800,6.612390,43.027103,-1,,,,
09/05/2025 22:35:17,01:49:26,-72.885305,40.233135,-14.249235,-251.140445,6.742775,43.623149,-1,,,,
09/05/2025 22:35:18,01:49:27,-72.810799,33.471733,-14.696270,-37.532300,7.506460,40.903687,-1,,,,
09/05/2025 22:35:19,01:49:28,-71.544200,37.346035,-14.100224,-220.797956,7.934868,41.890889,-1,,,,
09/05/2025 22:35:20,01:49:29,-71.860850,37.774444,-14.137477,-318.773091,7.785857,42.822212,-1,,,,
09/05/2025 22:35:21,01:49:30,-73.406845,36.954880,-14.752150,-338.070095,7.320195,43.734908,-1,,,,
09/05/2025 22:35:22,01:49:31,-76.629221,35.949051,-14.733523,-293.422490,7.115304,44.237822,-1,,,,
09/05/2025 22:35:23,01:49:32,-77.728182,25.909394,-15.553087,84.955245,8.493662,41.872263,-1,,,,
09/05/2025 22:35:24,01:49:33,-77.392906,32.912940,-14.845282,-64.857304,8.251518,42.375177,-1,,,,
09/05/2025 22:35:25,01:49:34,-76.964498,41.313469,-13.951212,-186.879188,8.326024,42.542815,-1,,,,
09/05/2025 22:35:26,01:49:35,-77.094883,40.940940,-11.939555,-272.653997,8.121133,42.878091,-1,,,,
09/05/2025 22:35:27,01:49:36,-84.526837,27.921051,-16.186386,536.907464,7.338822,42.617321,-1,,,,
09/05/2025 22:35:28,01:49:37,-84.266067,26.747584,-14.305115,441.111624,7.282943,42.077154,-1,,,,
09/05/2025 22:35:29,01:49:38,-82.198530,25.331974,-11.846423,338.666141,6.575137,41.667372,-1,,,,
09/05/2025 22:35:30,01:49:39,-80.876052,24.847686,-9.592623,217.985362,6.277114,41.611493,-1,,,,
09/05/2025 22:35:31,01:49:40,-87.562948,22.090971,-12.423843,592.581928,4.395843,43.269247,-1,,,,
09/05/2025 22:35:32,01:49:41,-87.711960,18.682331,-10.859221,636.018813,3.818423,42.952597,-1,,,,
09/05/2025 22:35:33,01:49:42,-86.575747,17.862767,-9.499490,644.512475,4.190952,42.635947,-1,,,,
09/05/2025 22:35:34,01:49:43,-85.476786,17.862767,-7.674098,617.876649,3.371388,42.989850,-1,,,,
09/05/2025 22:35:35,01:49:44,-83.446503,19.092113,-5.811453,543.110073,3.241003,42.393804,-1,,,,
09/05/2025 22:35:36,01:49:45,-84.768981,26.598573,-5.755574,312.831253,1.806766,43.828040,-1,,,,
09/05/2025 22:35:37,01:49:46,-84.973872,24.214387,-5.885959,455.547124,1.359731,43.660402,-1,,,,
09/05/2025 22:35:38,01:49:47,-85.458159,22.444874,-6.351620,566.896051,0.391155,43.138862,-1,,,,
09/05/2025 22:35:39,01:49:48,-85.476786,20.135194,-5.941838,634.379685,0.372529,42.878091,-1,,,,
09/05/2025 22:35:40,01:49:49,-80.075115,31.534582,-2.887100,-102.855265,0.782311,44.107437,-1,,,,
09/05/2025 22:35:41,01:49:50,-81.695616,29.895455,-4.637986,46.808273,1.508743,43.623149,-1,,,,
09/05/2025 22:35:42,01:49:51,-83.055347,28.014183,-6.072223,229.924917,1.583248,43.977052,-1,,,,
09/05/2025 22:35:43,01:49:52,-84.545463,25.928020,-7.506460,401.716679,1.806766,44.144690,-1,,,,
09/05/2025 22:35:44,01:49:53,-77.057630,33.453107,-3.241003,-332.072377,3.110617,43.455511,-1,,,,
09/05/2025 22:35:45,01:49:54,-78.268349,34.105033,-5.159527,-253.822654,3.632158,44.070184,-1,,,,
09/05/2025 22:35:46,01:49:55,-79.590827,33.918768,-7.916242,-119.227916,3.762543,43.697655,-1,,,,
09/05/2025 22:35:47,01:49:56,-81.080943,32.670796,-10.300428,34.943223,3.967434,43.865293,-1,,,,
09/05/2025 22:35:48,01:49:57,-82.626939,30.938536,-11.418015,201.258808,0.949949,43.492764,-1,,,,
09/05/2025 22:35:49,01:49:58,-74.282289,34.607947,-7.264316,-334.177166,2.980232,42.337924,-1,,,,
09/05/2025 22:35:50,01:49:59,-74.282289,35.800040,-9.182841,-351.388007,3.706664,43.325126,-1,,,,
09/05/2025 22:35:51,01:50:00,-74.282289,36.228448,-9.685755,-307.783484,4.395843,44.107437,-1,,,,
09/05/2025 22:35:52,01:50:01,-75.455755,36.004931,-10.393560,-243.000686,5.345792,45.802444,-1,,,,
09/05/2025 22:35:53,01:50:02,-73.239207,28.312206,-10.579824,1.564622,6.631017,43.250620,-1,,,,
09/05/2025 22:35:54,01:50:03,-71.655959,29.746443,-9.573996,-110.920519,7.674098,43.287873,-1,,,,
09/05/2025 22:35:55,01:50:04,-71.134418,31.478703,-9.071082,-202.059746,7.934868,43.679029,-1,,,,
09/05/2025 22:35:56,01:50:05,-71.227551,32.521784,-8.586794,-272.374600,8.568168,44.554472,-1,,,,
09/05/2025 22:35:57,01:50:06,-78.305602,22.035092,-13.299286,551.510602,8.195639,44.982880,-1,,,,
09/05/2025 22:35:58,01:50:07,-77.877194,22.668391,-12.218952,480.357558,8.884817,44.293702,-1,,,,
09/05/2025 22:35:59,01:50:08,-76.498836,25.201589,-11.064112,400.785357,9.033829,43.790787,-1,,,,
