,ID 1 - Cogumelos Brancos  Last (V),ID 1 - Cogumelos Brancos  Ave. (V),ID 1 - Cogumelos Brancos  Min. (V),ID 1 - Cogumelos Brancos  Max. (V),ID 2 - Cogumelos Marrons Last (V),ID 2 - Cogumelos Marrons Ave. (V),ID 2 - Cogumelos Marrons Min. (V),ID 2 - Cogumelos Marrons Max. (V),Differential 9 - 10 Last (V),Differential 9 - 10 Ave. (V),Differential 9 - 10 Min. (V),Differential 9 - 10 Max. (V),Iluminação,Humidade
00:48:03,8,8,8,8,,,,,-25,-25,-25,-25,1,1
00:48:04,8,8,8,8,,,,,-25,-25,-25,-25,1,1
00:48:05,8,8,8,8,,,,,-25,-25,-25,-25,1,1
00:48:06,8,8,8,8,,,,,-25,-25,-25,-25,1,1
00:48:07,8,8,8,8,,,,,-25,-25,-25,-25,1,1
00:48:08,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:09,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:10,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:11,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:12,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:13,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:14,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:15,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:16,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:17,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:18,8,8,8,8,,,,,-26,-26,-26,-26,1,1
00:48:19,8,8,8,8,,,,,-27,-27,-27,-27,1,1
00:48:20,8,8,8,8,,,,,-27,-27,-27,-27,1,1
00:48:21,8,8,8,8,,,,,-27,-27,-27,-27,1,1
00:48:22,8,8,8,8,,,,,-27,-27,-27,-27,1,1
00:48:23,8,8,8,8,,,,,-27,-27,-27,-27,1,1
00:48:24,8,8,8,8,,,,,-27,-27,-27,-27,1,1
00:48:25,8,8,8,8,,,,,-27,-27,-27,-27,1,1
00:48:26,8,8,8,8,,,,,-27,-27,-27,-27,1,1
00:48:27,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:28,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:29,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:30,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:31,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:32,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:33,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:34,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:35,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:36,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:37,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:38,8,8,8,8,,,,,-28,-28,-28,-28,1,1
00:48:39,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:40,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:41,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:42,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:43,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:44,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:45,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:46,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:47,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:48,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:49,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:50,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:51,8,8,8,8,,,,,-29,-29,-29,-29,1,1
00:48:52,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:48:53,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:48:54,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:48:55,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:48:56,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:48:57,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:48:58,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:48:59,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:49:00,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:49:01,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:49:02,8,8,8,8,,,,,-30,-30,-30,-30,1,1
00:49:03,8,8,8,8,,,,,-31,-31,-31,-31,1,1
00:49:04,8,8,8,8,,,,,-31,-31,-31,-31,1,1
00:49:05,8,8,8,8,,,,,-31,-31,-31,-31,1,1
00:49:06,8,8,8,8,,,,,-31,-31,-31,-31,1,1
00:49:07,8,8,8,8,,,,,-31,-31,-31,-31,1,1
00:49:08,8,8,8,8,,,,,-31,-31,-31,-31,1,1
00:49:09,9,9,9,9,,,,,-31,-31,-31,-31,1,1
00:49:10,9,9,9,9,,,,,-31,-31,-31,-31,1,1
00:49:11,9,9,9,9,,,,,-31,-31,-31,-31,1,1
00:49:12,9,9,9,9,,,,,-31,-31,-31,-31,1,1
00:49:13,9,9,9,9,,,,,-31,-31,-31,-31,1,1
00:49:14,9,9,9,9,,,,,-31,-31,-31,-31,1,1
00:49:15,9,9,9,9,,,,,-31,-31,-31,-31,1,1
00:49:16,9,9,9,9,,,,,-31,-31,-31,-31,1,1
00:49:17,9,9,9,9,,,,,-31,-31,-31,-31,1,1
00:49:18,9,9,9,9,,,,,-31,-31,-31,-31,1,1
00:49:19,9,9,9,9,,,,,-32,-32,-32,-32,1,1
00:49:20,9,9,9,9,,,,,-32,-32,-32,-32,1,1
00:49:21,9,9,9,9,,,,,-32,-32,-32,-32,1,1
00:49:22,9,9,9,9,,,,,-32,-32,-32,-32,1,1
00:49:23,9,9,9,9,,,,,-32,-32,-32,-32,1,1
00:49:24,9,9,9,9,,,,,-32,-32,-32,-32,1,1
00:49:25,9,9,9,9,,,,,-32,-32,-32,-32,1,1
00:49:26,9,9,9,9,,,,,-32,-32,-32,-32,1,1
00:49:27,9,9,9,9,,,,,-33,-33,-33,-33,1,1
00:49:28,9,9,9,9,,,,,-33,-33,-33,-33,1,1
00:49:29,9,9,9,9,,,,,-33,-33,-33,-33,1,1
00:49:30,9,9,9,9,,,,,-33,-33,-33,-33,1,1
00:49:31,9,9,9,9,,,,,-33,-33,-33,-33,1,1
00:49:32,9,9,9,9,,,,,-33,-33,-33,-33,1,1
00:49:33,9,9,9,9,,,,,-33,-33,-33,-33,1,1
00:49:34,9,9,9,9,,,,,-33,-33,-33,-33,1,1
00:49:35,9,9,9,9,,,,,-33,-33,-33,-33,1,1
00:49:36,9,9,9,9,,,,,-34,-34,-34,-34,1,1
00:49:37,9,9,9,9,,,,,-34,-34,-34,-34,1,1
00:49:38,9,9,9,9,,,,,-34,-34,-34,-34,1,1
00:49:39,9,9,9,9,,,,,-34,-34,-34,-34,1,1
00:49:40,9,9,9,9,,,,,-34,-34,-34,-34,1,1
00:49:41,9,9,9,9,,,,,-34,-34,-34,-34,1,1
00:49:42,9,9,9,9,,,,,-34,-34,-34,-34,1,1
00:49:43,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:44,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:45,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:46,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:47,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:48,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:49,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:50,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:51,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:52,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:53,9,9,9,9,,,,,-35,-35,-35,-35,1,1
00:49:54,9,9,9,9,,,,,-36,-36,-36,-36,1,1
00:49:55,9,9,9,9,,,,,-36,-36,-36,-36,1,1
00:49:56,9,9,9,9,,,,,-36,-36,-36,-36,1,1
00:49:57,9,9,9,9,,,,,-36,-36,-36,-36,1,1
00:49:58,9,9,9,9,,,,,-36,-36,-36,-36,1,1
00:49:59,9,9,9,9,,,,,-36,-36,-36,-36,1,1
00:50:00,9,9,9,9,,,,,-36,-36,-36,-36,1,1
00:50:01,9,9,9,9,,,,,-36,-36,-36,-36,1,1
00:50:02,9,9,9,9,,,,,-36,-36,-36,-36,1,1
00:50:03,8,8,8,8,,,,,-36,-36,-36,-36,1,1
00:50:04,8,8,8,8,,,,,-36,-36,-36,-36,1,1
00:50:05,8,8,8,8,,,,,-36,-36,-36,-36,1,1
00:50:06,8,8,8,8,,,,,-36,-36,-36,-36,1,1
00:50:07,8,8,8,8,,,,,-36,-36,-36,-36,1,1
00:50:08,8,8,8,8,,,,,-37,-37,-37,-37,1,1
00:50:09,8,8,8,8,,,,,-37,-37,-37,-37,1,1
00:50:10,8,8,8,8,,,,,-37,-37,-37,-37,1,1
00:50:11,8,8,8,8,,,,,-37,-37,-37,-37,1,1
00:50:12,8,8,8,8,,,,,-37,-37,-37,-37,1,1
00:50:13,8,8,8,8,,,,,-37,-37,-37,-37,1,1
00:50:14,8,8,8,8,,,,,-37,-37,-37,-37,1,1
00:50:15,8,8,8,8,,,,,-37,-37,-37,-37,1,1
00:50:16,8,8,8,8,,,,,-37,-37,-37,-37,1,1
00:50:17,8,8,8,8,,,,,-38,-38,-38,-38,1,1
00:50:18,8,8,8,8,,,,,-38,-38,-38,-38,1,1
00:50:19,8,8,8,8,,,,,-38,-38,-38,-38,1,1
00:50:20,8,8,8,8,,,,,-38,-38,-38,-38,1,1
00:50:21,8,8,8,8,,,,,-38,-38,-38,-38,1,1
00:50:22,8,8,8,8,,,,,-38,-38,-38,-38,1,1
00:50:23,7,7,7,7,,,,,-38,-38,-38,-38,1,1
00:50:24,7,7,7,7,,,,,-38,-38,-38,-38,1,1
00:50:25,7,7,7,7,,,,,-38,-38,-38,-38,1,1
00:50:26,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:27,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:28,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:29,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:30,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:31,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:32,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:33,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:34,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:35,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:36,7,7,7,7,,,,,-39,-39,-39,-39,1,1
00:50:37,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:38,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:39,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:40,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:41,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:42,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:43,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:44,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:45,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:46,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:47,7,7,7,7,,,,,-40,-40,-40,-40,1,1
00:50:48,7,7,7,7,,,,,-41,-41,-41,-41,1,1
00:50:49,7,7,7,7,,,,,-41,-41,-41,-41,1,1
00:50:50,7,7,7,7,,,,,-41,-41,-41,-41,1,1
00:50:51,7,7,7,7,,,,,-41,-41,-41,-41,1,1
00:50:52,7,7,7,7,,,,,-41,-41,-41,-41,1,1
00:50:53,7,7,7,7,,,,,-41,-41,-41,-41,1,1
00:50:54,7,7,7,7,,,,,-41,-41,-41,-41,1,1
00:50:55,7,7,7,7,,,,,-41,-41,-41,-41,1,1
00:50:56,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:50:57,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:50:58,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:50:59,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:00,8,8,8,8,,,,,-42,-42,-42,-42,1,1
00:51:01,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:02,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:03,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:04,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:05,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:06,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:07,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:08,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:09,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:10,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:11,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:12,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:13,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:14,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:15,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:16,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:17,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:18,7,7,7,7,,,,,-42,-42,-42,-42,1,1
00:51:19,7,7,7,7,,,,,-43,-43,-43,-43,1,1
00:51:20,7,7,7,7,,,,,-43,-43,-43,-43,1,1
00:51:21,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:22,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:23,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:24,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:25,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:26,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:27,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:28,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:29,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:30,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:31,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:32,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:33,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:34,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:35,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:36,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:37,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:38,8,8,8,8,,,,,-43,-43,-43,-43,1,1
00:51:39,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:40,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:41,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:42,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:43,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:44,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:45,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:46,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:47,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:48,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:49,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:50,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:51,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:52,8,8,8,8,,,,,-44,-44,-44,-44,1,1
00:51:53,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:51:54,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:51:55,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:51:56,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:51:57,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:51:58,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:51:59,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:00,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:01,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:02,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:03,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:04,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:05,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:06,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:07,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:08,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:09,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:10,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:11,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:12,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:13,8,8,8,8,,,,,-45,-45,-45,-45,1,1
00:52:14,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:15,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:16,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:17,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:18,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:19,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:20,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:21,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:22,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:23,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:24,7,7,7,7,,,,,-46,-46,-46,-46,1,1
00:52:25,7,7,7,7,,,,,-46,-46,-46,-46,1,1
00:52:26,7,7,7,7,,,,,-46,-46,-46,-46,1,1
00:52:27,8,8,8,8,,,,,-46,-46,-46,-46,1,1
00:52:28,7,7,7,7,,,,,-46,-46,-46,-46,1,1
00:52:29,7,7,7,7,,,,,-46,-46,-46,-46,1,1
00:52:30,7,7,7,7,,,,,-46,-46,-46,-46,1,1
00:52:31,7,7,7,7,,,,,-46,-46,-46,-46,1,1
00:52:32,7,7,7,7,,,,,-46,-46,-46,-46,1,1
00:52:33,7,7,7,7,,,,,-46,-46,-46,-46,1,1
00:52:34,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:35,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:36,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:37,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:38,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:39,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:40,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:41,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:42,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:43,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:44,7,7,7,7,,,,,-47,-47,-47,-47,1,1
00:52:45,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:46,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:47,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:48,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:49,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:50,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:51,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:52,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:53,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:54,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:55,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:56,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:57,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:58,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:52:59,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:00,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:01,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:02,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:03,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:04,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:05,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:06,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:07,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:08,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:09,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:10,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:11,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:12,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:13,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:14,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:15,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:16,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:17,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:18,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:19,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:20,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:21,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:22,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:23,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:24,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:25,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:26,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:27,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:28,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:29,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:30,7,7,7,7,,,,,-48,-48,-48,-48,1,1
00:53:31,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:32,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:33,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:34,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:35,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:36,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:37,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:38,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:39,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:40,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:41,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:42,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:43,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:44,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:45,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:46,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:47,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:48,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:49,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:50,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:51,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:52,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:53,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:54,7,7,7,7,,,,,-49,-49,-49,-49,1,1
00:53:55,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:53:56,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:53:57,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:53:58,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:53:59,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:00,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:01,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:02,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:03,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:04,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:05,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:06,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:07,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:08,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:09,8,8,8,8,,,,,-49,-49,-49,-49,1,1
00:54:10,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:11,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:12,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:13,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:14,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:15,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:16,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:17,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:18,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:19,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:20,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:21,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:22,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:23,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:24,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:25,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:26,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:27,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:28,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:29,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:30,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:31,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:32,8,8,8,8,,,,,-47,-47,-47,-47,1,1
00:54:33,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:34,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:35,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:36,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:37,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:38,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:39,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:40,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:41,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:42,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:43,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:44,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:45,8,8,8,8,,,,,-48,-48,-48,-48,1,1
00:54:46,8,8,8,8,,,,,-48,-48,-48,-48,1,1
