Time;cogumelo;Anotação
14:53:10.058 ;47434;1
14:53:12.831 ;45916;1
14:53:15.550 ;43282;1
14:53:18.311 ;48679;1
14:53:21.031 ;46377;1
14:53:23.783 ;47893;1
14:53:26.562 ;47026;1
14:53:29.282 ;43341;1
14:53:32.035 ;47121;1
14:53:34.785 ;46995;1
14:53:37.545 ;48459;1
14:53:40.263 ;49310;1
14:53:43.012 ;42235;1
14:53:45.783 ;46662;1
14:53:48.520 ;46014;1
14:53:51.277 ;44793;1
14:53:54.001 ;47014;1
14:53:56.747 ;46037;1
14:53:59.489 ;46035;1
14:54:02.251 ;46737;1
14:54:05.009 ;46733;1
14:54:07.727 ;46827;1
14:54:10.503 ;51510;1
14:54:13.253 ;50386;1
14:54:16.000 ;51461;1
14:54:18.735 ;53750;1
14:54:21.488 ;49794;1
14:54:24.217 ;47128;1
14:54:26.981 ;45923;1
14:54:29.727 ;49320;1
14:54:32.476 ;46131;1
14:54:35.207 ;47122;1
14:54:37.969 ;52011;1
14:54:40.717 ;48003;1
14:54:43.467 ;47977;1
14:54:46.215 ;46239;1
14:54:48.952 ;45134;1
14:54:51.707 ;47376;1
14:54:54.426 ;47559;1
14:54:57.182 ;49357;1
14:54:59.952 ;47386;1
14:55:02.677 ;47686;1
14:55:05.445 ;49124;1
14:55:08.174 ;48544;1
14:55:10.929 ;46104;1
14:55:13.667 ;51821;1
14:55:16.428 ;47178;1
14:55:19.152 ;46651;1
14:55:21.908 ;48047;1
14:55:24.640 ;47191;1
14:55:27.407 ;48405;1
14:55:30.140 ;48560;1
14:55:32.896 ;49269;1
14:55:35.661 ;48202;1
14:55:38.408 ;46728;1
14:55:41.123 ;48064;1
14:55:43.875 ;46969;1
14:55:46.646 ;44029;1
14:55:49.366 ;41914;1
14:55:52.128 ;44365;1
14:55:54.892 ;45020;1
14:55:57.619 ;48326;1
14:56:00.367 ;47835;1
14:56:03.131 ;51941;1
14:56:05.859 ;46791;1
14:56:08.612 ;46671;1
14:56:11.354 ;45177;1
14:56:14.111 ;47140;1
14:56:16.849 ;43423;1
14:56:19.585 ;48671;1
14:56:22.359 ;46120;1
14:56:25.095 ;48660;1
14:56:27.841 ;49900;1
14:56:30.600 ;45788;1
14:56:33.353 ;48169;1
14:56:36.073 ;48485;1
14:56:38.832 ;45223;1
14:56:41.561 ;43807;1
14:56:44.313 ;41702;1
14:56:47.065 ;44347;1
14:56:49.808 ;45167;1
14:56:52.558 ;47323;1
14:56:55.301 ;45345;1
14:56:58.043 ;49849;1
14:57:00.792 ;46753;1
14:57:03.536 ;47454;1
14:57:06.317 ;48329;1
14:57:09.029 ;50090;1
14:57:11.791 ;48455;1
14:57:14.528 ;48008;1
14:57:17.275 ;48510;1
14:57:20.033 ;46784;1
14:57:22.778 ;48125;1
14:57:25.515 ;48282;1
14:57:28.266 ;49008;1
14:57:31.023 ;47781;1
14:57:33.753 ;48372;1
14:57:36.525 ;46666;1
14:57:39.278 ;51862;1
14:57:42.021 ;50614;1
14:57:44.741 ;49250;1
14:57:47.499 ;49197;1
14:57:50.255 ;45814;1
14:57:52.995 ;47114;1
14:57:55.735 ;45501;1
14:57:58.492 ;46243;1
14:58:01.236 ;49680;1
14:58:03.975 ;48429;1
14:58:06.742 ;44912;1
14:58:09.489 ;43061;1
14:58:12.210 ;40830;1
14:58:14.980 ;45246;1
14:58:17.726 ;43444;1
14:58:20.451 ;43796;1
14:58:23.223 ;42339;1
14:58:25.951 ;41577;1
14:58:28.692 ;36566;1
14:58:31.443 ;40068;1
14:58:34.192 ;42041;1
14:58:36.928 ;42680;1
14:58:39.674 ;43185;1
14:58:42.459 ;44394;1
14:58:45.170 ;45887;1
14:58:47.950 ;44924;1
14:58:50.698 ;43866;1
14:58:53.429 ;42898;1
14:58:56.194 ;42646;1
14:58:58.938 ;42171;1
14:59:01.660 ;44505;1
14:59:04.419 ;44124;1
14:59:07.172 ;44199;1
14:59:09.912 ;43335;1
14:59:12.665 ;46527;1
14:59:15.417 ;47911;1
14:59:18.168 ;45776;1
14:59:20.886 ;37906;1
14:59:23.654 ;39157;1
14:59:26.398 ;38975;1
14:59:29.153 ;41184;1
14:59:31.885 ;42516;1
14:59:34.644 ;43755;1
14:59:37.395 ;42964;1
14:59:40.142 ;44473;1
14:59:42.880 ;41581;1
14:59:45.613 ;44434;1
14:59:48.390 ;43676;1
14:59:51.113 ;44222;1
14:59:53.872 ;43837;1
14:59:56.622 ;47025;1
14:59:59.370 ;45077;1
15:00:02.124 ;44492;1
15:00:04.856 ;45597;1
15:00:07.597 ;44433;1
15:00:10.338 ;44826;1
15:00:13.097 ;46317;1
15:00:15.823 ;51436;1
15:00:18.577 ;48497;1
15:00:21.317 ;47499;1
15:00:24.083 ;49808;1
15:00:26.826 ;42232;1
15:00:29.582 ;41939;1
15:00:32.313 ;41580;1
15:00:35.085 ;41680;1
15:00:37.798 ;39375;1
15:00:40.567 ;40724;1
15:00:43.318 ;40656;1
15:00:46.060 ;41292;1
15:00:48.791 ;39332;1
15:00:51.552 ;41200;1
15:00:54.286 ;42584;1
15:00:57.050 ;41338;1
15:00:59.774 ;42398;1
15:01:02.537 ;42340;1
15:01:05.305 ;38752;1
15:01:08.033 ;40294;1
15:01:10.764 ;39738;1
15:01:13.528 ;41603;1
15:01:16.260 ;41673;1
15:01:19.040 ;40922;1
15:01:21.763 ;40949;1
15:01:24.504 ;41354;1
15:01:27.257 ;41848;1
15:01:29.994 ;41583;1
15:01:32.748 ;42928;1
15:01:35.515 ;44901;1
15:01:38.241 ;42044;1
15:01:41.005 ;40685;1
15:01:43.733 ;43836;1
15:01:46.484 ;42416;1
15:01:49.252 ;41315;1
15:01:51.985 ;40275;1
15:01:54.714 ;40419;1
15:01:57.472 ;40038;1
15:02:00.242 ;41176;1
15:02:02.958 ;44996;1
15:02:05.735 ;42681;1
15:02:08.466 ;42139;1
15:02:11.194 ;42763;1
15:02:13.944 ;42024;1
15:02:16.698 ;43013;1
15:02:19.461 ;39781;1
15:02:22.210 ;42664;1
15:02:24.940 ;41907;1
15:02:27.693 ;42661;1
15:02:30.425 ;41834;1
15:02:33.201 ;44672;1
15:02:35.921 ;42223;1
15:02:38.692 ;39472;1
15:02:41.444 ;39599;1
15:02:44.168 ;40003;1
15:02:46.929 ;40128;1
15:02:49.659 ;41688;1
15:02:52.400 ;42637;1
15:02:55.150 ;43160;1
15:02:57.921 ;43381;1
15:03:00.655 ;45046;1
15:03:03.397 ;44930;1
15:03:06.165 ;43968;1
15:03:08.893 ;44083;1
15:03:11.635 ;44269;1
15:03:14.389 ;42918;1
15:03:17.129 ;48182;1
15:03:19.895 ;46127;1
15:03:22.630 ;43788;1
15:03:25.361 ;46477;1
15:03:28.117 ;43517;1
15:03:30.884 ;46723;1
15:03:33.612 ;44814;1
15:03:36.371 ;44338;1
15:03:39.096 ;45669;1
15:03:41.851 ;45965;1
15:03:44.596 ;46381;1
15:03:47.356 ;46765;1
15:03:50.102 ;45926;1
15:03:52.849 ;45362;1
15:03:55.602 ;46659;1
15:03:58.357 ;45909;1
15:04:01.088 ;48330;1
15:04:03.849 ;47579;1
15:04:06.584 ;47388;1
15:04:09.336 ;46903;1
15:04:12.066 ;45794;1
15:04:14.810 ;46574;1
15:04:17.560 ;45931;1
15:04:20.315 ;46953;1
15:04:23.071 ;46675;1
15:04:25.824 ;49868;1
15:04:28.559 ;51882;1
15:04:31.288 ;47111;1
15:04:34.051 ;47290;1
15:04:36.791 ;45451;1
15:04:39.536 ;44940;1
15:04:42.305 ;44665;1
15:04:45.029 ;45307;1
15:04:47.799 ;47415;1
15:04:50.524 ;46957;1
15:04:53.273 ;47914;1
15:04:56.049 ;46282;1
15:04:58.762 ;47163;1
15:05:01.507 ;48942;1
15:05:04.268 ;52640;1
15:05:07.026 ;52726;1
15:05:09.772 ;46653;1
15:05:12.516 ;45499;1
15:05:15.249 ;43655;1
15:05:18.019 ;39446;1
15:05:20.751 ;41283;1
15:05:23.481 ;42679;1
15:05:26.247 ;41194;1
15:05:29.004 ;42986;1
15:05:31.750 ;45044;1
15:05:34.501 ;37144;1
15:05:37.250 ;42448;1
15:05:39.992 ;47351;1
15:05:42.718 ;44795;1
15:05:45.469 ;43793;1
15:05:48.226 ;44797;1
15:05:50.948 ;41058;1
15:05:53.723 ;41850;1
15:05:56.456 ;44689;1
15:05:59.196 ;44066;1
15:06:01.934 ;44692;1
15:06:04.682 ;42993;1
15:06:07.451 ;44220;1
15:06:10.182 ;44715;1
15:06:12.931 ;44279;1
15:06:15.668 ;44125;1
15:06:18.450 ;43557;1
15:06:21.185 ;45387;1
15:06:23.907 ;45233;1
15:06:26.677 ;44127;1
15:06:29.401 ;44454;1
15:06:32.173 ;45926;1
15:06:34.907 ;43106;1
15:06:37.646 ;44159;1
15:06:40.402 ;47187;1
15:06:43.145 ;45387;1
15:06:45.880 ;41552;1
15:06:48.634 ;42993;1
15:06:51.405 ;42044;1
15:06:54.138 ;43780;1
15:06:56.883 ;45167;1
15:06:59.619 ;41840;1
15:07:02.389 ;43594;1
15:07:05.128 ;45597;1
15:07:07.881 ;44715;1
15:07:10.625 ;45443;1
15:07:13.379 ;45037;1
15:07:16.106 ;46324;1
15:07:18.848 ;46228;1
15:07:21.615 ;46733;1
15:07:24.345 ;44728;1
15:07:27.097 ;46583;1
15:07:29.845 ;47587;1
15:07:32.614 ;46321;1
15:07:35.326 ;52155;1
15:07:38.097 ;47904;1
15:07:40.837 ;48266;1
15:07:43.601 ;44223;1
15:07:46.347 ;44041;1
15:07:49.094 ;43259;1
15:07:51.821 ;43640;1
15:07:54.589 ;45239;1
15:07:57.321 ;45504;1
15:08:00.067 ;44319;1
15:08:02.804 ;43122;1
15:08:05.543 ;42567;1
15:08:08.300 ;42394;1
15:08:11.060 ;44890;1
15:08:13.818 ;46619;1
15:08:16.558 ;47334;1
15:08:19.287 ;47444;1
15:08:22.036 ;44091;1
15:08:24.806 ;44254;1
15:08:27.537 ;45859;1
15:08:30.271 ;44859;1
15:08:33.034 ;46664;1
15:08:35.764 ;44523;1
15:08:38.511 ;45569;1
15:08:41.279 ;49772;1
15:08:44.005 ;48507;1
15:08:46.756 ;46034;1
15:08:49.503 ;44678;1
15:08:52.240 ;44523;1
15:08:54.998 ;45563;1
15:08:57.741 ;44409;1
15:09:00.500 ;42614;1
15:09:03.235 ;42129;1
15:09:06.011 ;46126;1
15:09:08.751 ;44338;1
15:09:11.481 ;45149;1
15:09:14.220 ;44602;1
15:09:16.969 ;44689;1
15:09:19.730 ;45297;1
15:09:22.475 ;46022;1
15:09:25.240 ;44848;1
15:09:27.971 ;45805;1
15:09:30.708 ;42317;1
15:09:33.451 ;44753;1
15:09:36.213 ;44120;1
15:09:38.944 ;45277;1
15:09:41.705 ;44225;1
15:09:44.461 ;43247;1
15:09:47.188 ;39172;1
15:09:49.951 ;38652;1
15:09:52.697 ;39146;1
15:09:55.453 ;40410;1
15:09:58.170 ;39766;1
15:10:00.933 ;41880;1
15:10:03.666 ;42982;1
15:10:06.433 ;44740;1
15:10:09.189 ;45565;1
15:10:11.916 ;48331;1
15:10:14.657 ;43996;1
15:10:17.403 ;46141;1
15:10:20.151 ;44423;1
15:10:22.931 ;43410;1
15:10:25.663 ;44555;1
15:10:28.410 ;43283;1
15:10:31.162 ;44104;1
15:10:33.898 ;44485;1
15:10:36.643 ;43924;1
15:10:39.391 ;42900;1
15:10:42.143 ;42702;1
15:10:44.894 ;39207;1
15:10:47.620 ;39473;1
15:10:50.364 ;42110;1
15:10:53.145 ;41486;1
15:10:55.889 ;40493;1
15:10:58.622 ;40772;1
15:11:01.354 ;42765;1
15:11:04.104 ;41420;1
15:11:06.860 ;41331;1
15:11:09.614 ;45253;1
15:11:12.371 ;42051;1
15:11:15.100 ;46234;1
15:11:17.838 ;43110;1
15:11:20.590 ;44521;1
15:11:23.333 ;43992;1
15:11:26.093 ;44292;1
15:11:28.829 ;45089;1
15:11:31.568 ;45168;1
15:11:34.336 ;45395;1
15:11:37.081 ;44281;1
15:11:39.828 ;44491;1
15:11:42.568 ;41978;1
15:11:45.307 ;43392;1
15:11:48.053 ;43783;1
15:11:50.837 ;44563;1
15:11:53.541 ;42446;1
15:11:56.305 ;43738;1
15:11:59.050 ;39418;1
15:12:01.797 ;41252;1
15:12:04.562 ;43666;1
15:12:07.302 ;42210;1
15:12:10.030 ;43309;1
15:12:12.780 ;45362;1
15:12:15.524 ;42997;1
15:12:18.264 ;44116;1
15:12:21.021 ;42376;1
15:12:23.765 ;40091;1
15:12:26.547 ;50698;1
15:12:29.263 ;47788;1
15:12:32.009 ;46680;1
15:12:34.770 ;46248;1
15:12:37.523 ;47699;1
15:12:40.249 ;44270;1
15:12:43.005 ;41562;1
15:12:45.772 ;42388;1
15:12:48.507 ;46072;1
15:12:51.241 ;45964;1
15:12:54.005 ;50879;1
15:12:56.754 ;49187;1
15:12:59.475 ;44223;1
15:13:02.226 ;45047;1
15:13:05.001 ;46005;1
15:13:07.753 ;45369;1
15:13:10.461 ;41885;1
15:13:13.226 ;45099;1
15:13:15.979 ;41785;1
15:13:18.737 ;45108;1
15:13:21.472 ;51308;1
15:13:24.208 ;57875;1
15:13:26.974 ;56132;1
15:13:29.717 ;55878;1
15:13:32.453 ;51663;1
15:13:35.195 ;56083;1
15:13:37.957 ;57220;1
15:13:40.692 ;55553;1
15:13:43.455 ;55509;1
15:13:46.190 ;55307;1
15:13:48.922 ;54092;1
15:13:51.703 ;51247;1
15:13:54.455 ;46329;1
15:13:57.165 ;44412;1
15:13:59.930 ;43263;1
15:14:02.671 ;46341;1
15:14:05.418 ;43252;1
15:14:08.150 ;42874;1
15:14:10.914 ;43999;1
15:14:13.670 ;51695;1
15:14:16.431 ;46796;1
15:14:19.147 ;47653;1
15:14:21.914 ;47456;1
15:14:24.663 ;47874;1
15:14:27.402 ;47064;1
15:14:30.136 ;47048;1
15:14:32.897 ;53263;1
15:14:35.627 ;46687;1
15:14:38.394 ;44031;1
15:14:41.142 ;41915;1
15:14:43.887 ;40691;1
15:14:46.629 ;39796;1
15:14:49.365 ;39573;1
15:14:52.134 ;39468;1
15:14:54.855 ;41373;1
15:14:57.603 ;42336;1
15:15:00.345 ;45414;1
15:15:03.132 ;43955;1
15:15:05.871 ;43157;1
15:15:08.585 ;43331;1
15:15:11.351 ;45145;1
15:15:14.095 ;45216;1
15:15:16.854 ;44845;1
15:15:19.602 ;44721;1
15:15:22.351 ;43879;1
15:15:25.070 ;44468;1
15:15:27.827 ;46203;1
15:15:30.574 ;46123;1
15:15:33.328 ;45519;1
15:15:36.091 ;45299;1
15:15:38.821 ;46125;1
15:15:41.554 ;43635;1
15:15:44.328 ;42793;1
15:15:47.055 ;44229;1
15:15:49.793 ;43094;1
15:15:52.542 ;47224;1
15:15:55.299 ;45816;1
15:15:58.043 ;44709;1
15:16:00.778 ;45071;1
15:16:03.526 ;46847;1
15:16:06.310 ;47577;1
15:16:09.059 ;45363;1
15:16:11.788 ;45186;1
15:16:14.514 ;48147;1
15:16:17.284 ;46731;1
15:16:20.025 ;48813;1
15:16:22.761 ;49085;1
15:16:25.510 ;46077;1
15:16:28.289 ;46837;1
15:16:31.020 ;44731;1
15:16:33.762 ;46840;1
15:16:36.504 ;43354;1
15:16:39.254 ;44446;1
15:16:42.025 ;44384;1
15:16:44.752 ;43402;1
15:16:47.489 ;44883;1
15:16:50.246 ;44398;1
15:16:52.982 ;45119;1
15:16:55.738 ;45213;1
15:16:58.504 ;44316;1
15:17:01.245 ;44347;1
15:17:03.966 ;48410;1
15:17:06.723 ;44237;1
15:17:09.472 ;44425;1
15:17:12.215 ;42289;1
15:17:14.951 ;42638;1
15:17:17.703 ;43133;1
15:17:20.463 ;44879;1
15:17:23.206 ;44868;1
15:17:25.943 ;44571;1
15:17:28.718 ;45478;1
15:17:31.439 ;45578;1
15:17:34.213 ;45672;1
15:17:36.957 ;41688;1
15:17:39.679 ;41168;1
15:17:42.435 ;46099;1
15:17:45.178 ;42509;1
15:17:47.945 ;42392;1
15:17:50.698 ;42888;1
15:17:53.431 ;41766;1
15:17:56.160 ;42458;1
15:17:58.914 ;43931;1
15:18:01.673 ;44358;1
15:18:04.398 ;43791;1
15:18:07.165 ;43450;1
15:18:09.913 ;44208;1
15:18:12.647 ;45018;1
15:18:15.404 ;42641;1
15:18:18.161 ;44903;1
15:18:20.886 ;42640;1
15:18:23.649 ;43982;1
15:18:26.382 ;45028;1
15:18:29.128 ;43123;1
15:18:31.895 ;43702;1
15:18:34.631 ;41450;1
15:18:37.383 ;40501;1
15:18:40.142 ;40356;1
15:18:42.898 ;41812;1
15:18:45.633 ;43515;1
15:18:48.360 ;41621;1
15:18:51.111 ;44481;1
15:18:53.862 ;42843;1
15:18:56.595 ;43641;1
15:18:59.350 ;42543;1
15:19:02.103 ;45669;1
15:19:04.862 ;46364;1
15:19:07.621 ;44415;1
15:19:10.361 ;43828;1
15:19:13.089 ;44117;1
15:19:15.845 ;44728;1
15:19:18.602 ;43145;1
15:19:21.335 ;44412;1
15:19:24.098 ;44831;1
15:19:26.811 ;44243;1
15:19:29.590 ;45725;1
15:19:32.346 ;45340;1
15:19:35.075 ;46041;1
15:19:37.811 ;43282;1
15:19:40.561 ;42374;1
15:19:43.304 ;43989;1
15:19:46.066 ;43549;1
15:19:48.812 ;47022;1
15:19:51.534 ;43503;1
15:19:54.311 ;45522;1
15:19:57.046 ;43536;1
15:19:59.799 ;42281;1
15:20:02.531 ;41724;1
15:20:05.275 ;43612;1
15:20:08.034 ;46445;1
15:20:10.784 ;43145;1
15:20:13.532 ;42025;1
15:20:16.291 ;43362;1
15:20:19.043 ;44993;1
15:20:21.781 ;45639;1
15:20:24.504 ;47827;1
15:20:27.258 ;46373;1
15:20:30.010 ;45086;1
15:20:32.749 ;48068;1
15:20:35.511 ;47113;1
15:20:38.244 ;45153;1
15:20:41.021 ;44390;1
15:20:43.763 ;43817;1
15:20:46.491 ;43989;1
15:20:49.249 ;43650;1
15:20:51.989 ;44023;1
15:20:54.734 ;47072;1
15:20:57.493 ;43569;1
15:21:00.223 ;44385;1
15:21:02.966 ;45625;1
15:21:05.731 ;51392;1
15:21:08.470 ;48195;1
15:21:11.204 ;48756;1
15:21:13.954 ;47498;1
15:21:16.708 ;46929;1
15:21:19.446 ;46106;1
15:21:22.207 ;49524;1
15:21:24.957 ;51113;1
15:21:27.695 ;49920;1
15:21:30.434 ;48215;1
15:21:33.181 ;48203;1
15:21:35.951 ;46502;1
15:21:38.674 ;44963;1
15:21:41.428 ;47140;1
15:21:44.170 ;44974;1
15:21:46.944 ;42116;1
15:21:49.664 ;45097;1
15:21:52.432 ;44955;1
15:21:55.182 ;44879;1
15:21:57.909 ;44261;1
15:22:00.662 ;47470;1
15:22:03.422 ;46038;1
15:22:06.145 ;45180;1
15:22:08.895 ;44827;1
15:22:11.647 ;45290;1
15:22:14.392 ;42930;1
15:22:17.147 ;40792;1
15:22:19.908 ;42748;1
15:22:22.644 ;39827;1
15:22:25.389 ;46272;1
15:22:28.142 ;46815;1
15:22:30.902 ;45040;1
15:22:33.611 ;45113;1
15:22:36.359 ;46062;1
15:22:39.125 ;45205;1
15:22:41.871 ;47519;1
15:22:44.624 ;45345;1
15:22:47.359 ;46923;1
15:22:50.097 ;44834;1
15:22:52.844 ;42099;1
15:22:55.592 ;43789;1
15:22:58.342 ;43707;1
15:23:01.107 ;43124;1
15:23:03.832 ;43143;1
15:23:06.598 ;42337;1
15:23:09.324 ;44768;1
15:23:12.110 ;45362;1
15:23:14.834 ;43262;1
15:23:17.564 ;44163;1
15:23:20.343 ;44714;1
15:23:23.086 ;45367;1
15:23:25.814 ;43272;1
15:23:28.555 ;42820;1
15:23:31.336 ;43192;1
15:23:34.071 ;42654;1
15:23:36.822 ;42173;1
15:23:39.557 ;45299;1
15:23:42.326 ;45044;1
15:23:45.064 ;41482;1
15:23:47.789 ;43181;1
15:23:50.543 ;43940;1
15:23:53.296 ;47570;1
15:23:56.044 ;48536;1
15:23:58.790 ;48852;1
15:24:01.532 ;44676;1
15:24:04.281 ;43348;1
15:24:07.041 ;47100;1
15:24:09.783 ;43558;1
15:24:12.528 ;46392;1
15:24:15.276 ;46751;1
15:24:18.026 ;44329;1
15:24:20.755 ;46502;1
15:24:23.518 ;44827;1
15:24:26.262 ;44528;1
15:24:28.993 ;43823;1
15:24:31.739 ;50584;1
15:24:34.489 ;45144;1
15:24:37.244 ;43399;1
15:24:39.971 ;38572;1
15:24:42.739 ;35988;1
15:24:45.490 ;68375;1
15:24:48.233 ;31500;0
15:24:50.976 ;31127;0
15:24:53.729 ;30270;0
15:24:56.449 ;31601;0
15:24:59.224 ;34821;0
15:25:01.952 ;33079;0
15:25:04.703 ;35247;0
15:25:07.457 ;26292;0
15:25:10.187 ;27855;0
15:25:12.955 ;26962;0
15:25:15.701 ;29078;0
15:25:18.433 ;25256;0
15:25:21.186 ;23015;0
15:25:23.947 ;24875;0
15:25:26.677 ;25979;0
15:25:29.421 ;26084;0
15:25:32.165 ;27365;0
15:25:34.928 ;23574;0
15:25:37.664 ;21935;0
15:25:40.416 ;24779;0
15:25:43.150 ;22947;0
15:25:45.908 ;23768;0
15:25:48.654 ;24471;0
15:25:51.405 ;23497;0
15:25:54.151 ;22313;0
15:25:56.906 ;22322;0
15:25:59.640 ;23632;0
15:26:02.405 ;24998;0
15:26:05.158 ;25624;0
15:26:07.886 ;23098;0
15:26:10.624 ;22815;0
15:26:13.394 ;23898;0
15:26:16.121 ;23172;0
15:26:18.866 ;21651;0
15:26:21.623 ;23510;0
15:26:24.367 ;21138;0
15:26:27.120 ;21865;0
15:26:29.882 ;20951;0
15:26:32.621 ;19257;0
15:26:35.370 ;19125;0
15:26:38.114 ;18891;0
15:26:40.866 ;20100;0
15:26:43.586 ;19425;0
15:26:46.351 ;20317;0
15:26:49.092 ;20221;0
15:26:51.834 ;20755;0
15:26:54.575 ;18223;0
15:26:57.329 ;17750;0
15:27:00.096 ;19294;0
15:27:02.837 ;18608;0
15:27:05.560 ;18308;0
15:27:08.318 ;19037;0
15:27:11.058 ;18909;0
15:27:13.832 ;18204;0
15:27:16.583 ;17942;0
15:27:19.306 ;20726;0
15:27:22.067 ;20339;0
15:27:24.793 ;19975;0
15:27:27.550 ;19104;0
15:27:30.317 ;18639;0
15:27:33.058 ;21973;0
15:27:35.790 ;19818;0
15:27:38.550 ;22274;0
15:27:41.304 ;21620;0
15:27:44.018 ;21219;0
15:27:46.770 ;16794;0
15:27:49.541 ;19499;0
15:27:52.285 ;17123;0
15:27:55.029 ;17178;0
15:27:57.789 ;16640;0
15:28:00.502 ;17088;0
15:28:03.258 ;17122;0
15:28:06.018 ;16852;0
15:28:08.769 ;16271;0
15:28:11.520 ;15804;0
15:28:14.238 ;15446;0
15:28:16.988 ;14942;0
15:28:19.739 ;15640;0
15:28:22.498 ;16869;0
15:28:25.229 ;17625;0
15:28:28.001 ;16959;0
15:28:30.728 ;15805;0
15:28:33.499 ;15907;0
15:28:36.232 ;15828;0
15:28:38.993 ;16046;0
15:28:41.734 ;16012;0
15:28:44.463 ;16732;0
15:28:47.220 ;16676;0
15:28:49.955 ;15785;0
15:28:52.726 ;13013;0
15:28:55.446 ;13649;0
15:28:58.194 ;12385;0
15:29:00.956 ;12400;0
15:29:03.710 ;13075;0
15:29:06.454 ;13706;0
15:29:09.209 ;14753;0
15:29:11.947 ;15870;0
15:29:14.692 ;15682;0
15:29:17.418 ;13928;0
15:29:20.182 ;15598;0
15:29:22.918 ;16095;0
15:29:25.673 ;15408;0
15:29:28.426 ;15997;0
15:29:31.175 ;14142;0
15:29:33.929 ;12866;0
15:29:36.665 ;13859;0
15:29:39.419 ;13016;0
15:29:42.167 ;15142;0
15:29:44.890 ;12232;0
15:29:47.662 ;13975;0
15:29:50.399 ;13204;0
15:29:53.155 ;14014;0
15:29:55.881 ;16015;0
15:29:58.632 ;10336;0
15:30:01.389 ;13175;0
15:30:04.118 ;15226;0
15:30:06.892 ;12322;0
15:30:09.648 ;12738;0
15:30:12.383 ;10403;0
15:30:15.113 ;8605;0
15:30:17.873 ;7281;0
15:30:20.602 ;7557;0
15:30:23.347 ;9206;0
15:30:26.095 ;10122;0
15:30:28.842 ;10624;0
15:30:31.588 ;9504;0
15:30:34.362 ;9960;0
15:30:37.082 ;9534;0
15:30:39.850 ;12662;0
15:30:42.577 ;9677;0
15:30:45.328 ;11130;0
15:30:48.104 ;9918;0
15:30:50.841 ;10167;0
15:30:53.595 ;8699;0
15:30:56.352 ;8595;0
15:30:59.078 ;9564;0
15:31:01.807 ;11315;0
15:31:04.570 ;8252;0
15:31:07.320 ;10771;0
15:31:10.061 ;8701;0
15:31:12.825 ;7391;0
15:31:15.548 ;10866;0
15:31:18.294 ;10713;0
15:31:21.041 ;8353;0
15:31:23.788 ;9428;0
15:31:26.542 ;9498;0
15:31:29.305 ;9521;0
15:31:32.046 ;10452;0
15:31:34.792 ;10819;0
15:31:37.532 ;11750;0
15:31:40.272 ;10980;0
15:31:43.011 ;12986;0
15:31:45.782 ;12693;0
15:31:48.538 ;12018;0
15:31:51.271 ;11722;0
15:31:54.000 ;12084;0
15:31:56.759 ;10261;0
15:31:59.492 ;12679;0
15:32:02.261 ;13987;0
15:32:05.014 ;9213;0
15:32:07.753 ;10351;0
15:32:10.517 ;9747;0
15:32:13.257 ;9307;0
15:32:19.791 ;9603;0
15:32:21.164 ;10731;0
15:32:21.904 ;8130;0
15:32:24.301 ;7185;0
15:32:38.244 ;10796;0
15:32:38.244 ;9938;0
15:32:38.244 ;9212;0
15:32:38.244 ;10692;0
15:32:38.244 ;6970;0
15:32:45.505 ;6423;0
15:32:45.505 ;8501;0
15:32:47.045 ;7220;0
15:32:50.171 ;6859;0
15:32:51.753 ;8150;0
15:32:54.946 ;7052;0
15:32:57.246 ;9251;0
15:33:00.301 ;5677;0
15:33:02.798 ;5529;0
15:33:05.648 ;6839;0
15:33:08.405 ;4137;0
15:33:10.918 ;4249;0
15:33:13.691 ;5123;0
15:33:16.439 ;7054;0
15:33:19.186 ;7049;0
15:33:21.905 ;4551;0
15:33:24.661 ;6911;0
15:33:27.406 ;7321;0
15:33:30.163 ;9993;0
15:33:32.899 ;8265;0
15:33:35.654 ;7991;0
15:33:38.417 ;8615;0
15:33:41.147 ;8201;0
15:33:43.885 ;8569;0
15:33:46.630 ;8002;0
15:33:49.405 ;7632;0
15:33:52.150 ;8232;0
15:33:54.888 ;8396;0
15:33:57.643 ;8782;0
15:34:00.389 ;9065;0
15:34:03.107 ;11234;0
15:34:05.885 ;8981;0
15:34:08.617 ;5912;0
15:34:11.377 ;3752;0
15:34:14.095 ;7779;0
15:34:16.846 ;1627;0
15:34:19.593 ;4827;0
15:34:22.344 ;7356;0
15:34:25.097 ;8177;0
15:34:27.843 ;10262;0
15:34:30.603 ;8479;0
15:34:33.346 ;3538;0
15:34:36.077 ;3113;0
15:34:38.826 ;3525;0
15:34:41.564 ;3243;0
15:34:44.343 ;2044;0
15:34:47.060 ;3676;0
15:34:49.820 ;3075;0
15:34:52.562 ;3464;0
15:34:55.309 ;4068;0
15:34:58.071 ;4985;0
15:35:00.802 ;4182;0
15:35:03.546 ;3827;0
15:35:06.314 ;2896;0
15:35:09.060 ;3625;0
15:35:11.786 ;4543;0
15:35:14.551 ;1607;0
15:35:17.301 ;1969;0
15:35:20.049 ;4100;0
15:35:22.779 ;4585;0
15:35:25.545 ;8029;0
15:35:28.272 ;1594;0
15:35:31.018 ;-148;0
15:35:33.792 ;4919;0
15:35:36.537 ;4669;0
15:35:39.282 ;5322;0
15:35:42.023 ;3866;0
15:35:44.763 ;3311;0
15:35:47.505 ;2316;0
